Date,Season,Month,Year,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Punctuality,Arrival Delay Gap,Departure Delay Gap,Number of trains non delayed,Percent of trains delayed,Route
2021-09,Autumn,9,2021,National,PARIS EST,STRASBOURG,123.0,511,0,88,10.98920455,1.990606654,21,40.69761905,8.604179754373616,18,45.16759259,9,3,,14.28571429,0.0,19.04761905,72.0439601026586,,96.68730076500817,38.707012396,-38.707012396,490,4.10958904109589,PARIS EST → STRASBOURG
2021-10,Autumn,10,2021,National,PARIS EST,STRASBOURG,123.0,551,0,133,10.52844612,2.558681186,43,29.65426357,8.604179754373616,29,37.18965517,124,1,14.28571429,16.66666667,2.380952381,28.57142857,21.428571428571395,16.66666667,95.4262241244223,27.095582384,-27.095582384,508,7.80399274047187,PARIS EST → STRASBOURG
2021-11,Autumn,11,2021,National,PARIS EST,STRASBOURG,124.0,533,10,100,13.40033333,2.56735589,37,34.69234234,2.247556391,33,37.2489899,16,5,16.21621622,2.702702703,10.81081081,35.13513514,5.405405405,29.72972972972969,95.62915961338243,32.12498645,-32.12498645,486,6.941838649155723,PARIS EST → STRASBOURG
2022-01,Winter,1,2022,National,PARIS EST,STRASBOURG,,511,10,80,10.25895833,2.4590648498382905,24,36.92986111,2.070666667,19,43.4377193,8,4,,16.66666667,198.7610364132147,37.5,16.66666667,12.5,96.81731550331473,34.470796260161706,-34.470796260161706,477,4.6966731898238745,PARIS EST → STRASBOURG
2022-03,Spring,3,2022,National,PARIS EST,STRASBOURG,115.0,541,10,81,12.60349794,1.994847328,56,34.6969697,2.167811705,25,41.22333333,10,6,15.151515151515198,,6.060606061,36.36363636,18.18181818,9.090909091,95.44276459260473,32.702122372,-32.702122372,475,10.35120147874307,PARIS EST → STRASBOURG
2022-04,Spring,4,2022,National,PARIS EST,STRASBOURG,116.0,537,2,87,12.68888889,4.35103021975,39,31.39316239,2.726604361,26,40.29487179487181,14,4,12.82051282,0.0,5.128205128,35.8974359,12.82051282,33.33333333,96.49156221543853,27.04213217025,-27.04213217025,496,7.262569832402235,PARIS EST → STRASBOURG
2022-06,Summer,6,2022,National,PARIS EST,STRASBOURG,115.0,580,3,124,13.67352151,2.963431542,56,42.296875,5.256354708,49,50.79761904761909,22,0,9.375,21.875,7.8125,29.6875,14.0625,17.1875,94.45152708889655,39.333443458,-39.333443458,521,9.655172413793103,PARIS EST → STRASBOURG
2022-07,Summer,7,2022,National,PARIS EST,STRASBOURG,116.0,575,7,107,13.42087227,2.567723005,0,31.37106918,3.261003521,34,41.57009804,17,4,9.615384615,30.76923077,11.53846154,15.38461538,19.23076923,13.46153846,97.19562984794928,28.803346174999998,-28.803346174999998,568,0.0,PARIS EST → STRASBOURG
2022-08,Summer,8,2022,National,PARIS EST,STRASBOURG,115.0,584,6,93,8.873476703,1.47067474,35,32.475470517971125,8.604179754373616,25,27.118,0,1,25.71428571,8.571428571,8.571428571,40.0,17.14285714,0.0,95.67213442449938,31.004795777971125,-31.004795777971125,543,5.993150684931506,PARIS EST → STRASBOURG
2022-10,Autumn,10,2022,National,PARIS EST,STRASBOURG,114.0,612,0,0,14.10809969,2.466501922,52,26.39262821,3.065678199,30,36.16333333,11,3,5.769230769,9.615384615,11.53846154,42.30769231,23.07692308,7.692307692,96.31911899297714,23.926126288000003,-23.926126288000003,560,8.49673202614379,PARIS EST → STRASBOURG
2022-11,Autumn,11,2022,National,PARIS EST,STRASBOURG,114.0,581,3,96,15.816319444444398,2.614417532,38,34.9995614,3.111130334,33,38.29090909,13,6,18.42105263,2.631578947,0.0,50.0,,26.31578947,96.26288963739127,32.385143868,-32.385143868,540,6.540447504302927,PARIS EST → STRASBOURG
2022-12,Winter,12,2022,National,PARIS EST,STRASBOURG,114.0,629,10,152,19.4935307,4.35103021975,56,30.87020997,7.421072797,86,39.23391473,44,7,15.2,5.6000000000000005,8.799999999999999,40.0,21.6,8.799999999999999,92.2448715449621,26.51917975025,-26.51917975025,563,8.90302066772655,PARIS EST → STRASBOURG
2023-01,Winter,1,2023,National,PARIS EST,STRASBOURG,114.0,580,10,93,14.63637993,2.607888041,56,39.575,5.766698473,60,51.05055556,32,7,16.47058824,0.0,16.47058824,43.52941176,12.94117647,10.58823529,93.31474565679886,36.967111959,-36.967111959,514,9.655172413793103,PARIS EST → STRASBOURG
2023-02,Winter,2,2023,National,PARIS EST,STRASBOURG,114.0,490,10,66,17.39900567186717,1.642408192,48,28.91597222,3.172175141,30,346.4742866898222,13,5,,10.63829787,14.89361702,38.29787234,10.63829787,12.765957446808502,94.85905924520749,27.273564028,-27.273564028,432,9.795918367346939,PARIS EST → STRASBOURG
2023-03,Spring,3,2023,National,PARIS EST,STRASBOURG,112.0,605,10,76,16.52675439,2.290057361,32,39.96822917,2.279094965,27,44.70432098765429,13,6,25.0,9.375,9.375,21.875,15.625,18.75,96.56229959949725,37.678171809,-37.678171809,563,5.289256198347108,PARIS EST → STRASBOURG
2023-04,Spring,4,2023,National,PARIS EST,STRASBOURG,113.0,603,9,92,12.9201087,1.929040404,54,27.03240741,2.585409652,37,33.47297297,11,4,11.11111111,7.407407409999999,3.7037037,53.703703700000005,12.96296296,11.11111111,95.3402426699403,25.103367006000003,-25.103367006000003,540,8.955223880597014,PARIS EST → STRASBOURG
2023-06,Summer,6,2023,National,PARIS EST,STRASBOURG,,541,1,105,13.41015873,2.640061728,56,32.475470517971125,3.413580247,48,27.91006944,13,1,218.89587774190275,,14.70588235,38.23529412,14.70588235,11.76470588,94.62515498655976,29.835408789971126,-29.835408789971126,484,10.35120147874307,PARIS EST → STRASBOURG
2023-07,Summer,7,2023,National,PARIS EST,STRASBOURG,114.0,586,1,91,24.03315018,3.744586895,0,42.59228856,5.35988604,0,49.62222222,28,7,11.94029851,14.92537313,,32.8358209,5.97014925,11.94029851,99.03842627433447,38.847701665,-38.847701665,585,0.0,PARIS EST → STRASBOURG
2023-08,Summer,8,2023,National,PARIS EST,STRASBOURG,,577,3,103,26.22508091,4.35103021975,0,43.691874997499994,7.065505227,65,56.28307692,37,7,4.9382716,28.39506173,12.34567901,34.56790123,,11.11111111,95.23489413172184,39.34084477774999,-39.34084477774999,574,0.0,PARIS EST → STRASBOURG
2023-10,Autumn,10,2023,National,PARIS EST,STRASBOURG,117.0,637,3,139,16.15251799,3.551419558,56,36.40972222,7.051892745,70,45.05357143,32,7,9.375,21.875,,32.291666670000005,17.708333330000002,10.41666667,93.58135644202905,32.858302662,-32.858302662,578,8.791208791208792,PARIS EST → STRASBOURG
2023-11,Autumn,11,2023,National,PARIS EST,STRASBOURG,114.0,577,10,872,20.12942529,4.35103021975,56,43.42032967,8.930053192,83,46.37971888,44,7,17.58241758,8.79120879,3.2967033,36.26373626,24.17582418,9.89010989,91.56191776667129,39.06929945025,-39.06929945025,511,9.705372616984402,PARIS EST → STRASBOURG
2023-12,Winter,12,2023,National,PARIS EST,STRASBOURG,1702.5938009787928,659,6,130,118.28872062060988,2.4590648498382905,56,30.39553265,5.721235324,61,40.10655738,30,7,7.446808509999999,218.65088787857883,198.7610364132147,37.23404255,25.531914890000003,17.0212766,94.20579310103287,27.936467800161708,-27.936467800161708,597,8.49772382397572,PARIS EST → STRASBOURG
2024-01,Winter,1,2024,National,PARIS EST,STRASBOURG,1702.5938009787928,569,10,76,19.58223684,2.810628931,56,35.06835443,6.001037736,63,40.57354497,31,7,24.35897436,3.84615385,8.97435897,190.4200842324105,6.41025641,10.25641026,93.00685692097716,32.257725499,-32.257725499,503,9.84182776801406,PARIS EST → STRASBOURG
2024-02,Winter,2,2024,National,PARIS EST,STRASBOURG,112.0,2681,10,51,118.28872062060988,1.011498973,32,27.28229167,3.010951403,260,34.25079365,10,1,6.25,28.125,,37.5,15.625,0.0,96.20089763076942,26.270792697,-26.270792697,2639,1.1935844834017157,PARIS EST → STRASBOURG
2024-03,Spring,3,2024,National,PARIS EST,STRASBOURG,112.0,589,10,65,10.24153846,1.141278066,35,26.12238095,2.060679332,23,32.55797101,7,2,8.82352941,8.82352941,17.64705882,44.11764706,14.70588235,,96.61750420867347,24.981102884000002,-24.981102884000002,544,5.942275042444821,PARIS EST → STRASBOURG
2024-04,Spring,4,2024,National,PARIS EST,STRASBOURG,,593,4,84,46.24126984,2.4590648498382905,56,43.691874997499994,8.604179754373616,54,103.5209877,0,7,218.89587774190275,48.57142857,15.71428571,20.0,72.0439601026586,7.14285714,93.67558218259033,41.2328101476617,-41.2328101476617,533,9.443507588532883,PARIS EST → STRASBOURG
2024-05,Spring,5,2024,National,PARIS EST,STRASBOURG,1702.5938009787928,632,2,0,11.79761905,1.334867725,31,25.80268817,2.103359788,21,31.68174603,5,1,10.0,6.666666670000001,16.666666669999998,,23.33333333,6.666666670000001,97.54500965558648,24.467820445,-24.467820445,599,4.90506329113924,PARIS EST → STRASBOURG
2024-06,Summer,6,2024,National,PARIS EST,STRASBOURG,114.0,626,3,67,17.05771144,1.835473515,38,34.57587719,2.618726592,27,43.69444444,14,0,13.15789474,,,190.4200842324105,21.05263158,7.894736839999999,96.86386505681789,32.740403675,-32.740403675,585,6.070287539936102,PARIS EST → STRASBOURG
2024-07,Summer,7,2024,National,PARIS EST,STRASBOURG,115.0,587,4,0,20.5105364,2.946455117,56,38.49242424,5.628216124,0,43.48854167,36,7,218.89587774190275,218.65088787857883,2.5974026,29.87012987,,10.38961039,96.88138476297898,35.545969123,-35.545969123,527,9.540034071550256,PARIS EST → STRASBOURG
2024-08,Summer,8,2024,National,PARIS EST,STRASBOURG,118.0,489,2,53,10.32924528,1.122108145,30,43.691874997499994,1.894147844,22,32.88409091,4,2,6.666666670000001,6.666666670000001,16.666666669999998,56.66666667,3.33333333,10.0,96.94402239409816,42.569766852499995,-42.569766852499995,457,6.134969325153374,PARIS EST → STRASBOURG
2024-09,Autumn,9,2024,National,PARIS EST,STRASBOURG,114.0,604,5,92,11.3182971,1.724791319,36,28.33009259,2.244129104,26,34.08333333,8,4,13.88888889,5.55555556,198.7610364132147,47.22222222,11.11111111,16.666666669999998,96.81140894624282,26.605301271,-26.605301271,563,5.960264900662252,PARIS EST → STRASBOURG
2024-10,Autumn,10,2024,National,PARIS EST,STRASBOURG,114.0,655,3,86,13.13449612,1.7007924334999998,56,29.36138889,3.4156441718000004,37,39.00990991,18,6,11.66666667,26.66666667,198.7610364132147,31.66666667,11.66666667,10.0,95.84293971182468,27.660596456500002,-27.660596456500002,596,8.549618320610687,PARIS EST → STRASBOURG
2024-11,Autumn,11,2024,National,PARIS EST,STRASBOURG,1702.5938009787928,629,6,97,20.16219931,3.0988229,56,43.691874997499994,5.852835741,49,61.46530612,30,7,18.6440678,1.6949152499999998,6.77966102,190.4200842324105,23.72881356,,94.52532228905962,40.59305209749999,-40.59305209749999,567,8.90302066772655,PARIS EST → STRASBOURG
2024-12,Winter,12,2024,National,PARIS EST,STRASBOURG,113.0,695,3,872,17.39900567186717,3.600915222,56,34.14861111,8.604179754373616,65,40.33794872,31,7,13.0952381,7.14285714,3.57142857,45.23809524,20.23809524,10.71428571,93.97604198338377,30.547695887999996,-30.547695887999996,636,8.057553956834532,PARIS EST → STRASBOURG
2018-01,Winter,1,2018,International,PARIS EST,STUTTGART,186.0,155,4,20,118.28872062060988,2.4590648498382905,0,33.31,5.728366446,15,5.728366446,6,2,26.66666667,6.666666667,20.0,46.66666667,0.0,75.91572970554272,95.10978838803226,30.85093515016171,-30.85093515016171,151,0.0,PARIS EST → STUTTGART
2018-04,Spring,4,2018,International,PARIS EST,STUTTGART,168.0,147,10,43,12.38527132,4.029166667,19,38.93684211,7.937752525,19,346.4742866898222,0,3,5.882352941,11.76470588,5.882352941,58.82352941,17.64705882,0.0,89.49336777644558,34.907675443,-34.907675443,118,12.925170068027212,PARIS EST → STUTTGART
2018-06,Summer,6,2018,International,PARIS EST,STUTTGART,117.0,144,2,13,25.31153846,2.707511737,0,43.691874997499994,6.23943662,0,6.23943662,10,4,218.89587774190275,0.0,,,0.0,0.0,98.4045383411111,40.9843632605,-40.9843632605,142,0.0,PARIS EST → STUTTGART
2018-09,Autumn,9,2018,International,PARIS EST,STUTTGART,182.0,146,1,28,9.180357143,1.75954023,0,37.80606061,6.116666667,11,6.116666667,4,2,20.0,10.0,20.0,50.0,0.0,0.0,96.44630898015753,36.046520380000004,-36.046520380000004,145,0.0,PARIS EST → STUTTGART
2018-11,Autumn,11,2018,International,PARIS EST,STUTTGART,1702.5938009787928,146,0,26,13.20576923,2.311073059,14,43.691874997499994,7.792579909,14,7.792579909,0,4,23.07692308,23.07692308,15.38461538,30.76923077,72.0439601026586,0.0,93.90671613388812,41.38080193849999,-41.38080193849999,132,9.58904109589041,PARIS EST → STUTTGART
2018-12,Winter,12,2018,International,PARIS EST,STUTTGART,176.0,148,1,22,15.57727273,2.299546485,0,42.55268817,12.11281179,31,12.11281179,19,6,37.5,4.166666667,16.66666667,29.16666667,12.5,0.0,91.42714398094594,40.253141685,-40.253141685,147,0.0,PARIS EST → STUTTGART
2019-01,Winter,1,2019,International,PARIS EST,STUTTGART,,151,1,25,14.62666667,2.396555556,35,41.67571429,12.83588889,35,12.83588889,16,4,56.25,3.125,12.5,25.0,72.0439601026586,0.0,86.0063805492384,39.279158734,-39.279158734,115,23.178807947019866,PARIS EST → STUTTGART
2019-02,Winter,2,2019,International,PARIS EST,STUTTGART,184.0,138,6,35,17.39900567186717,4.35103021975,25,43.691874997499994,8.604179754373616,25,13.50037879,10,0,19.04761905,33.33333333,19.04761905,14.28571429,14.28571429,0.0,87.76886859166235,39.34084477774999,-39.34084477774999,107,18.115942028985508,PARIS EST → STUTTGART
2019-03,Spring,3,2019,International,PARIS EST,STUTTGART,187.0,151,3,32,16.4109375,3.514301802,21,43.691874997499994,10.46981982,20,10.46981982,10,6,5.263157895,31.57894737,31.57894737,,5.263157895,0.0,90.7053611558278,40.177573195499996,-40.177573195499996,127,13.90728476821192,PARIS EST → STUTTGART
2019-04,Spring,4,2019,International,PARIS EST,STUTTGART,185.0,142,3,27,18.53148148,3.716786571,0,43.691874997499994,6.59352518,12,6.59352518,5,2,8.333333333,16.66666667,16.66666667,58.33333333,0.0,0.0,95.52079744652582,39.975088426499994,-39.975088426499994,139,0.0,PARIS EST → STUTTGART
2019-05,Spring,5,2019,International,PARIS EST,STUTTGART,179.0,148,0,113,8.939380531,4.35103021975,16,27.40104167,5.999211712,15,28.40666667,5,0,0.0,14.28571429,21.42857143,42.85714286,,0.0,93.79742867863062,23.05001145025,-23.05001145025,132,10.81081081081081,PARIS EST → STUTTGART
2019-06,Summer,6,2019,International,PARIS EST,STUTTGART,,135,0,0,3.474159021,2.760617284,21,32.475470517971125,7.768271605,21,31.55793651,6,3,10.52631579,36.84210526,21.05263158,21.05263158,10.52631579,0.0,90.92751028805554,29.714853233971127,-29.714853233971127,114,15.555555555555555,PARIS EST → STUTTGART
2019-07,Summer,7,2019,International,PARIS EST,STUTTGART,196.0,139,10,107,12.90576324,4.35103021975,35,41.33571429,14.3942446,35,41.33571429,14,0,34.375,218.65088787857883,15.625,12.5,72.0439601026586,75.91572970554272,82.13333333405276,36.98468407025,-36.98468407025,94,25.179856115107913,PARIS EST → STUTTGART
2019-08,Summer,8,2019,International,PARIS EST,STUTTGART,188.0,145,0,112,10.36830357,4.35103021975,20,32.475470517971125,8.407126437,19,32.305,10,1,26.31578947,31.57894737,21.05263158,21.05263158,0.0,0.0,91.9091570880862,28.124440298221124,-28.124440298221124,125,13.793103448275861,PARIS EST → STUTTGART
2019-09,Autumn,9,2019,International,PARIS EST,STUTTGART,1702.5938009787928,145,2,111,7.837237237,4.35103021975,25,22.65763889,8.604179754373616,25,26.72430556,7,0,16.66666667,218.65088787857883,25.0,33.33333333,4.166666667,,89.39355624783428,18.30660867025,-18.30660867025,118,17.24137931034483,PARIS EST → STUTTGART
2019-10,Autumn,10,2019,International,PARIS EST,STUTTGART,178.0,150,0,121,3.734710744,2.963333333,0,32.40833333,9.518333333,24,32.40833333,11,1,26.08695652,13.04347826,13.04347826,39.13043478,4.347826087,4.347826087,93.61361111116668,29.444999996999996,-29.444999996999996,150,0.0,PARIS EST → STUTTGART
2019-11,Autumn,11,2019,International,PARIS EST,STUTTGART,135.0,143,0,103,118.28872062060988,3.287441315,0,30.00462963,6.911032864,0,51.29540020276708,7,2,12.5,18.75,12.5,,12.5,0.0,98.84816118933334,26.717188315,-26.717188315,143,0.0,PARIS EST → STUTTGART
2020-01,Winter,1,2020,International,PARIS EST,STUTTGART,,129,5,95,0.922105263,0.653091398,12,34.13333333,6.205376344,11,51.29540020276708,4,2,9.090909091,36.36363636,36.36363636,0.0,9.090909091,9.090909091,92.99677836127131,33.480241932,-33.480241932,112,9.30232558139535,PARIS EST → STUTTGART
2020-02,Winter,2,2020,International,PARIS EST,STUTTGART,174.0,143,5,119,2.43907563,2.065821256,0,38.99649123,58.47323134889636,17,42.23627451,8,2,17.64705882,35.29411765,5.882352941,23.52941176,11.76470588,5.882352941,85.28942647681565,36.930669974,-36.930669974,138,0.0,PARIS EST → STUTTGART
2020-03,Spring,3,2020,International,PARIS EST,STUTTGART,181.0,78,6,57,2.23245614,1.411111111,12,32.53888889,7.799768519,12,32.53888889,3,1,218.89587774190275,12.5,62.5,0.0,0.0,0.0,87.93080781093589,31.127777779000002,-31.127777779000002,60,15.384615384615385,PARIS EST → STUTTGART
